contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
META231208P00320000,320,USD,4.45,-0.1,-2.19781,9335,3338,4.3,4.5,1701896389,0.324836,1
META231208P00322500,322.5,USD,6.19,-0.0299997,-0.482311,1078,1399,5.95,6.25,1701896090,0.327155,1
META231208P00325000,325,USD,8.4,0.379999,4.73814,384,5257,7.95,8.25,1701896161,0.329597,1
META231208P00327500,327.5,USD,10.24,0.2,1.99203,209,961,10.2,11.25,1701896036,0.479986,1
META231208P00330000,330,USD,12.59,0.0699997,0.559103,161,1936,12.15,12.95,1701896036,0.393072,1
META231208P00332500,332.5,USD,14.15,-0.68,-4.5853,35,748,14.4,16.05,1701895794,0.580571,1
META231208P00335000,335,USD,16.75,-0.1,-0.593474,103,1543,17,18.4,1701895783,0.612309,1
META231208P00337500,337.5,USD,19.88,0.539999,2.79214,34,1050,19.05,21.05,1701895120,0.70264,1
META231208P00340000,340,USD,22.35,-0.629999,-2.74151,51,1044,21.9,23.15,1701896232,0.665042,1
META231208P00342500,342.5,USD,24.62,-0.99,-3.86568,4,133,24.5,25.95,1701800576,0.557622,1
META231208P00345000,345,USD,26.01,-0.9,-3.34448,65,56,26.85,28.35,1701891538,0.824221,1
META231208P00347500,347.5,USD,31.64,0,0,75,12,29.15,30.85,1701707054,0.876466,1
META231208P00350000,350,USD,31.15,-1.71,-5.2039,8,2,31.9,33.5,1701874818,0.667972,1
META231208P00352500,352.5,USD,17.3,0,0,10,0,34.4,35.65,1701196047,0.916016,1
META231208P00355000,355,USD,32.35,0,0,1,0,36.85,38.45,1701443740,0.705081,1
META231208P00357500,357.5,USD,38.5,0,0,1,0,39.4,40.6,1701787023,0.992188,1
META231208P00360000,360,USD,40.9,5.9,16.8571,4,0,41.9,43.2,1701892387,0.500005,1
META231208P00362500,362.5,USD,29.24,0,0,0,0,44.5,45.9,1701287291,0.863283,1
META231208P00365000,365,USD,37.43,0,0,1,0,46.75,48.15,1701358898,1.14551,1
META231208P00367500,367.5,USD,43.2,0,0,0,0,49.4,50.65,1701377400,1.18897,1
META231208P00370000,370,USD,46,0,0,1,0,51.75,53.3,1701377400,1.28907,1
META231208P00375000,375,USD,36.85,0,0,2,0,56.95,58.3,1700841638,0.953125,1
META231208P00380000,380,USD,40.7,0,0,3,0,61.9,63.15,1700838780,1.39844,1
META231208P00390000,390,USD,68.76,0,0,2,0,71.65,73.15,1701446093,1.55762,1
META231208P00400000,400,USD,80.58,-2.61999,-3.14903,157,0,81.9,83.45,1701876030,1.34961,1
META231208P00405000,405,USD,80.04,0,0,2,0,86.65,88.25,1701460291,1.83203,1
META231208P00420000,420,USD,96.33,0,0,6,0,101.7,103.5,1701450229,1.4336,1
META231208P00440000,440,USD,107.63,0,0,2,0,121.65,123.25,1701274975,2.31641,1
META231208P00445000,445,USD,138.21,0,0,2,0,103.4,107.5,1698674373,1e-05,1
